ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer,Explanation
84,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ điện toán đám mây (Cloud Computing)?,Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,Tăng cường khả năng lưu trữ dữ liệu trên các thiết bị cá nhân như điện thoại và máy tính.,Làm cho việc lưu trữ dữ liệu trở nên kém an toàn hơn do phải phụ thuộc vào bên thứ ba.,Cho phép người dùng thuê tài nguyên điện toán từ các nhà cung cấp dịch vụ thông qua internet thay vì sở hữu cơ sở hạ tầng vật lý.,D,Cho phép người dùng thuê tài nguyên điện toán từ các nhà cung cấp dịch vụ thông qua internet thay vì sở hữu cơ sở hạ tầng vật lý.,"Đáp án chính xác là: Cho phép người dùng thuê tài nguyên điện toán từ các nhà cung cấp dịch vụ thông qua internet thay vì sở hữu cơ sở hạ tầng vật lý.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
85,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ dữ liệu lớn (Big Data)?,Dễ dàng xử lý bằng các công cụ phân tích thông thường.,Chỉ bao gồm dữ liệu dạng văn bản và số.,Được lưu trữ trong các cơ sở dữ liệu truyền thống.,"Khối lượng dữ liệu cực lớn, đa dạng về định dạng và tốc độ cập nhật nhanh.",D,"Khối lượng dữ liệu cực lớn, đa dạng về định dạng và tốc độ cập nhật nhanh.","Đáp án chính xác là: Khối lượng dữ liệu cực lớn, đa dạng về định dạng và tốc độ cập nhật nhanh.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
86,Module 4. An toàn,4,3,Quá trình huấn luyện các mô hình Trí tuệ nhân tạo (AI) đã tạo ra những tác động nào đối với môi trường?,Gây ô nhiễm tiếng ồn từ các trung tâm dữ liệu.,Gây ra ô nhiễm nguồn nước do sử dụng nhiều hóa chất.,Tạo ra một lượng lớn rác thải điện tử từ các máy chủ cũ.,"Tiêu thụ một lượng năng lượng tính toán khổng lồ, tạo ra dấu chân carbon không nhỏ.",D,"Tiêu thụ một lượng năng lượng tính toán khổng lồ, tạo ra dấu chân carbon không nhỏ.","Đáp án chính xác là: Tiêu thụ một lượng năng lượng tính toán khổng lồ, tạo ra dấu chân carbon không nhỏ.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
87,Module 4. An toàn,4,3,Công nghệ chuỗi khối (Blockchain) được biết đến nhiều nhất thông qua ứng dụng nào?,Quản lý năng lượng tái tạo.,Quản lý chuỗi cung ứng.,Theo dõi nguồn gốc sản phẩm.,Các loại tiền điện tử như Bitcoin.,D,Các loại tiền điện tử như Bitcoin.,"Đáp án chính xác là: Các loại tiền điện tử như Bitcoin.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
88,Module 4. An toàn,4,3,Cơ chế đồng thuận Proof of Work (PoW) của Bitcoin gây ra lo ngại về môi trường vì sao?,Gây ra các cuộc xung đột về tài nguyên khoáng sản.,Yêu cầu một lượng lớn nước để làm mát các máy chủ.,Tạo ra nhiều rác thải điện tử từ các thiết bị khai thác.,Đòi hỏi sức mạnh tính toán cực lớn và tiêu thụ một lượng năng lượng điện khổng lồ.,D,Đòi hỏi sức mạnh tính toán cực lớn và tiêu thụ một lượng năng lượng điện khổng lồ.,"Đáp án chính xác là: Đòi hỏi sức mạnh tính toán cực lớn và tiêu thụ một lượng năng lượng điện khổng lồ.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
89,Module 4. An toàn,4,3,Hãy cho biết điểm khác nhau cơ bản giữa Thực tế ảo (VR) và Thực tế tăng cường (AR) là gì?,"VR là một công nghệ cũ, trong khi AR là một công nghệ mới.","VR yêu cầu sử dụng kính đặc biệt, trong khi AR chỉ cần điện thoại thông minh.","VR được sử dụng cho giải trí, trong khi AR được sử dụng cho công việc.","VR tạo ra một môi trường mô phỏng hoàn toàn, trong khi AR chồng các yếu tố ảo lên thế giới thực.",D,"VR tạo ra một môi trường mô phỏng hoàn toàn, trong khi AR chồng các yếu tố ảo lên thế giới thực.","Đáp án chính xác là: VR tạo ra một môi trường mô phỏng hoàn toàn, trong khi AR chồng các yếu tố ảo lên thế giới thực.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
90,Module 4. An toàn,4,3,Công nghệ số giúp giám sát chất lượng không khí và nước hiệu quả hơn bằng cách nào?,Khuyến khích người dân sử dụng phương tiện giao thông công cộng.,Giảm số lượng nhà máy gây ô nhiễm.,Cung cấp các bộ lọc không khí và nước hiệu quả hơn.,Triển khai các cảm biến thông minh và hệ thống IoT để thu thập dữ liệu chi tiết theo thời gian thực.,D,Triển khai các cảm biến thông minh và hệ thống IoT để thu thập dữ liệu chi tiết theo thời gian thực.,"Đáp án chính xác là: Triển khai các cảm biến thông minh và hệ thống IoT để thu thập dữ liệu chi tiết theo thời gian thực.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
91,Module 4. An toàn,4,4,Nền tảng Global Forest Watch sử dụng công nghệ gì để cung cấp cảnh báo về nạn phá rừng?,Báo cáo từ người dân địa phương.,Cảm biến mặt đất.,Drone giám sát.,Dữ liệu vệ tinh.,D,Dữ liệu vệ tinh.,"Đáp án chính xác là: Dữ liệu vệ tinh.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
92,Module 4. An toàn,4,4,Hãy cho biết công nghệ số được sử dụng nhằm hỗ trợ bảo vệ động vật hoang dã như thế nào?,Tạo ra các khu bảo tồn ảo để động vật sinh sống.,Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.,Nhân bản vô tính các loài động vật có nguy cơ tuyệt chủng.,Cung cấp thức ăn tổng hợp cho động vật hoang dã.,B,Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.,"Đáp án chính xác là: Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
93,Module 4. An toàn,4,4,Lưới điện thông minh (Smart Grid) giúp giảm tổn thất năng lượng và tích hợp năng lượng tái tạo bằng cách nào?,Xây dựng nhiều nhà máy điện hạt nhân hơn.,Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.,Yêu cầu người dân giảm mức tiêu thụ điện.,Thay thế toàn bộ hệ thống dây điện cũ bằng dây điện mới.,B,Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.,"Đáp án chính xác là: Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
94,Module 4. An toàn,4,4,"Trong nông nghiệp thông minh, việc sử dụng cảm biến đất và hệ thống IoT mang lại lợi ích gì?",Tăng diện tích đất canh tác.,"Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết.",Giảm số lượng nhân công cần thiết.,Trồng được các loại cây trồng mới không phù hợp với điều kiện địa phương.,B,"Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết.","Đáp án chính xác là: Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
95,Module 4. An toàn,4,4,Hệ thống giao thông thông minh (ITS) giúp giảm ùn tắc và khí thải như thế nào?,Xây dựng thêm nhiều đường cao tốc và cầu vượt.,Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.,Hạn chế số lượng xe cá nhân được phép lưu thông.,Khuyến khích người dân đi bộ hoặc đi xe đạp.,B,Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.,"Đáp án chính xác là: Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
96,Module 4. An toàn,4,4,Kinh tế tuần hoàn được thúc đẩy bởi công nghệ số thông qua việc gì?,Khuyến khích người tiêu dùng mua sắm nhiều hơn để thúc đẩy sản xuất.,Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.,Giảm giá thành của các sản phẩm mới để người tiêu dùng dễ dàng thay thế đồ cũ.,Đốt rác thải để tạo ra năng lượng.,B,Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.,"Đáp án chính xác là: Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
97,Module 4. An toàn,4,4,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Citizen Science?,Cung cấp các khóa học trực tuyến miễn phí về khoa học môi trường.,Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.,Tổ chức các cuộc thi khoa học cho sinh viên.,Tài trợ cho các dự án nghiên cứu của các nhà khoa học công dân.,B,Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.,"Đáp án chính xác là: Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
98,Module 4. An toàn,4,4,Hãy cho biết tại sao các trung tâm dữ liệu (Data Centers) lại tiêu thụ một lượng năng lượng khổng lồ?,Để xây dựng các tòa nhà có khả năng chống chịu thiên tai.,Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.,Để trả lương cho đội ngũ nhân viên kỹ thuật đông đảo.,Để mua các phần mềm và giấy phép bản quyền đắt tiền.,B,Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.,"Đáp án chính xác là: Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
99,Module 4. An toàn,4,4,Hãy cho biết vấn đề môi trường nghiêm trọng nhất liên quan đến việc khai thác tiền điện tử như Bitcoin là gì?,Gây ô nhiễm nguồn nước do sử dụng hóa chất trong quá trình khai thác.,Tiêu thụ một lượng năng lượng điện cực kỳ lớn,Tạo ra một lượng lớn rác thải điện tử từ các thiết bị đào lỗi thời.,Gây ra tiếng ồn lớn ảnh hưởng đến các khu dân cư xung quanh.,B,Tiêu thụ một lượng năng lượng điện cực kỳ lớn,"Đáp án chính xác là: Tiêu thụ một lượng năng lượng điện cực kỳ lớn. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
100,Module 4. An toàn,4,4,Hãy cho biết nguyên nhân chính tạo ra một lượng lớn rác thải điện tử (e-waste) là gì?,Thiếu các chương trình thu gom và tái chế hiệu quả.,Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.,Giá thành của các thiết bị mới ngày càng rẻ.,Người tiêu dùng không biết cách xử lý các thiết bị cũ.,B,Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.,"Đáp án chính xác là: Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
101,Module 4. An toàn,4,4,Hãy cho biết lý do khiến rác thải điện tử lại nguy hiểm đối với môi trường và sức khỏe con người?,Chiếm quá nhiều diện tích trong các bãi chôn lấp.,"Chứa nhiều kim loại nặng và hóa chất độc hại như chì, thủy ngân, cadmium có thể rò rỉ ra môi trường.",Có thể gây cháy nổ nếu không được lưu trữ đúng cách.,Làm giảm giá trị thẩm mỹ của cảnh quan.,B,"Chứa nhiều kim loại nặng và hóa chất độc hại như chì, thủy ngân, cadmium có thể rò rỉ ra môi trường.","Đáp án chính xác là: Chứa nhiều kim loại nặng và hóa chất độc hại như chì, thủy ngân, cadmium có thể rò rỉ ra môi trường.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
102,Module 4. An toàn,4,4,Kim loại xung đột (Conflict minerals) là gì? Hãy lựa chọn đáp án đúng nhất.,Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,Các khoáng sản được khai thác ở các vùng có xung đột vũ trang và việc buôn bán chúng có thể tài trợ cho các nhóm vũ trang.,Các kim loại quý hiếm mà các quốc gia tranh giành quyền sở hữu.,Các kim loại khó khai thác và đòi hỏi công nghệ cao.,B,Các khoáng sản được khai thác ở các vùng có xung đột vũ trang và việc buôn bán chúng có thể tài trợ cho các nhóm vũ trang.,"Đáp án chính xác là: Các khoáng sản được khai thác ở các vùng có xung đột vũ trang và việc buôn bán chúng có thể tài trợ cho các nhóm vũ trang.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
103,Module 4. An toàn,4,4,Dấu chân carbon của chuỗi cung ứng trong ngành công nghệ chủ yếu đến từ đâu?,Việc đóng gói sản phẩm bằng các vật liệu không thể tái chế.,Quá trình vận chuyển linh kiện và sản phẩm trên toàn cầu bằng các phương tiện sử dụng nhiên liệu hóa thạch.,Chi phí quảng cáo và tiếp thị sản phẩm trên toàn thế giới.,Việc lưu trữ sản phẩm trong các nhà kho lớn.,B,Quá trình vận chuyển linh kiện và sản phẩm trên toàn cầu bằng các phương tiện sử dụng nhiên liệu hóa thạch.,"Đáp án chính xác là: Quá trình vận chuyển linh kiện và sản phẩm trên toàn cầu bằng các phương tiện sử dụng nhiên liệu hóa thạch.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
104,Module 4. An toàn,4,4,Hãy cho biết đáp án nào dưới đây mô tả cho hiệu ứng Rebound Effect?,Việc tái chế một sản phẩm lại tốn nhiều năng lượng hơn là sản xuất một sản phẩm mới.,Việc cải thiện hiệu quả sử dụng một tài nguyên lại dẫn đến việc tăng tổng mức tiêu thụ tài nguyên đó.,Việc sử dụng năng lượng tái tạo lại gây ra các vấn đề môi trường khác.,Việc nâng cao nhận thức về môi trường lại khiến người ta tiêu thụ nhiều hơn.,B,Việc cải thiện hiệu quả sử dụng một tài nguyên lại dẫn đến việc tăng tổng mức tiêu thụ tài nguyên đó.,"Đáp án chính xác là: Việc cải thiện hiệu quả sử dụng một tài nguyên lại dẫn đến việc tăng tổng mức tiêu thụ tài nguyên đó.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
105,Module 4. An toàn,4,4,Hãy cho biết giải pháp nhằm giảm thiểu rác thải điện tử là gì?,Chỉ mua các thiết bị từ các thương hiệu lớn và uy tín.,"Kéo dài vòng đời sử dụng của thiết bị, sửa chữa, tái sử dụng thay vì vứt bỏ.",Vứt bỏ các thiết bị cũ vào thùng rác tái chế thông thường.,Tháo dỡ các thiết bị cũ để lấy các linh kiện còn sử dụng được.,B,"Kéo dài vòng đời sử dụng của thiết bị, sửa chữa, tái sử dụng thay vì vứt bỏ.","Đáp án chính xác là: Kéo dài vòng đời sử dụng của thiết bị, sửa chữa, tái sử dụng thay vì vứt bỏ.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
106,Module 4. An toàn,4,4,Hãy cho biết chính sách trách nhiệm mở rộng đối với các nhà sản xuất (EPR) là gì?,Chỉ sản xuất các thiết bị tiết kiệm năng lượng.,"Chịu trách nhiệm về toàn bộ vòng đời của sản phẩm, từ thiết kế đến thu gom và tái chế.",Cung cấp bảo hành dài hạn cho tất cả các sản phẩm.,Giảm giá thành sản phẩm để người tiêu dùng dễ dàng tiếp cận.,B,"Chịu trách nhiệm về toàn bộ vòng đời của sản phẩm, từ thiết kế đến thu gom và tái chế.","Đáp án chính xác là: Chịu trách nhiệm về toàn bộ vòng đời của sản phẩm, từ thiết kế đến thu gom và tái chế.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
107,Module 4. An toàn,4,4,Hãy cho biết chính phủ có thể khuyến khích các công ty công nghệ sử dụng năng lượng tái tạo bằng cách nào?,Bắt buộc tất cả các trung tâm dữ liệu phải tự sản xuất năng lượng.,"Đưa ra các ưu đãi thuế, trợ cấp hoặc các khoản vay ưu đãi.",Tăng giá điện từ các nguồn năng lượng hóa thạch.,Cấm xây dựng các trung tâm dữ liệu mới.,B,"Đưa ra các ưu đãi thuế, trợ cấp hoặc các khoản vay ưu đãi.","Đáp án chính xác là: Đưa ra các ưu đãi thuế, trợ cấp hoặc các khoản vay ưu đãi.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
108,Module 4. An toàn,4,4,Hãy cho biết mục tiêu của việc thúc đẩy kinh tế tuần hoàn trong lĩnh vực công nghệ là gì?,Tạo ra một chu trình sản xuất và tiêu dùng liên tục không có điểm dừng.,"Thiết kế sản phẩm dễ dàng sửa chữa, nâng cấp và tháo rời để tái chế, giảm khai thác tài nguyên mới.",Khuyến khích người tiêu dùng liên tục mua các sản phẩm mới để thúc đẩy kinh tế.,Tái sử dụng các thiết bị cũ mà không cần sửa chữa hay nâng cấp.,B,"Thiết kế sản phẩm dễ dàng sửa chữa, nâng cấp và tháo rời để tái chế, giảm khai thác tài nguyên mới.","Đáp án chính xác là: Thiết kế sản phẩm dễ dàng sửa chữa, nâng cấp và tháo rời để tái chế, giảm khai thác tài nguyên mới.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
109,Module 4. An toàn,4,4,Hãy cho biết chỉ số khả năng sửa chữa mà nước Pháp đã ban hành nhằm mục đích gì?,Xếp hạng các cửa hàng sửa chữa dựa trên chất lượng dịch vụ.,Khuyến khích người tiêu dùng lựa chọn các sản phẩm điện tử dễ sửa chữa hơn.,Cung cấp hướng dẫn sửa chữa chi tiết cho tất cả các loại thiết bị.,Đánh giá độ bền của các sản phẩm điện tử.,B,Khuyến khích người tiêu dùng lựa chọn các sản phẩm điện tử dễ sửa chữa hơn.,"Đáp án chính xác là: Khuyến khích người tiêu dùng lựa chọn các sản phẩm điện tử dễ sửa chữa hơn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
110,Module 4. An toàn,4,4,Hãy cho biết việc làm nào dưới đây nhằm giúp người dùng có thể sử dụng dịch vụ đám mây một cách có trách nhiệm hơn?,Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,Dọn dẹp các tệp cũ không dùng đến và chọn cài đặt chất lượng video phù hợp thay vì luôn xem ở độ phân giải cao nhất.,Luôn bật chế độ đồng bộ hóa tự động cho tất cả các ứng dụng.,Chỉ sử dụng các dịch vụ đám mây miễn phí.,B,Dọn dẹp các tệp cũ không dùng đến và chọn cài đặt chất lượng video phù hợp thay vì luôn xem ở độ phân giải cao nhất.,"Đáp án chính xác là: Dọn dẹp các tệp cũ không dùng đến và chọn cài đặt chất lượng video phù hợp thay vì luôn xem ở độ phân giải cao nhất.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
111,Module 4. An toàn,4,4,Hãy cho biết hành động nào dưới đây giúp bảo vệ dữ liệu cá nhân và tăng cường an sinh số?,Tắt tất cả thông báo đẩy trên điện thoại.,Bật xác thực hai yếu tố (2FA) cho các tài khoản quan trọng.,Sử dụng chế độ màn hình xám để giảm sự hấp dẫn.,"Tham gia một khóa ""digital detox"".",B,Bật xác thực hai yếu tố (2FA) cho các tài khoản quan trọng.,"Đáp án chính xác là: Bật xác thực hai yếu tố (2FA) cho các tài khoản quan trọng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
112,Module 4. An toàn,4,4,Một sinh viên chia sẻ kinh nghiệm về cách nhận biết email lừa đảo cho bạn bè là một ví dụ về hành động nào?,Khoe khoang kiến thức công nghệ của bản thân.,Nâng cao nhận thức và hành động vì môi trường số an toàn.,Vi phạm quyền riêng tư của những người đã gửi email lừa đảo.,Tham gia vào khoa học công dân.,B,Nâng cao nhận thức và hành động vì môi trường số an toàn.,"Đáp án chính xác là: Nâng cao nhận thức và hành động vì môi trường số an toàn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
113,Module 4. An toàn,4,4,"Hãy cho biết công nghệ nào vừa có tiềm năng lớn trong việc giám sát môi trường, vừa gây ra lo ngại về việc tiêu thụ năng lượng khổng lồ trong quá trình sử dụng?",Chuỗi khối (Blockchain).,Trí tuệ nhân tạo (AI).,Internet vạn vật (IoT).,Thực tế ảo (VR).,B,Trí tuệ nhân tạo (AI).,"Đáp án chính xác là: Trí tuệ nhân tạo (AI).. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
114,Module 4. An toàn,4,4,Một người dùng quyết định không mua điện thoại mới mà thay pin cho chiếc điện thoại cũ. Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất cho hành động này?,Tái chế rác thải điện tử đúng cách.,Kéo dài vòng đời sử dụng của thiết bị.,Sử dụng năng lượng hiệu quả.,Thúc đẩy kinh tế tuần hoàn.,B,Kéo dài vòng đời sử dụng của thiết bị.,"Đáp án chính xác là: Kéo dài vòng đời sử dụng của thiết bị.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
115,Module 4. An toàn,4,4,Hãy cho biết lựa chọn nào dưới đây vi phạm nguyên tắc trong Netiquette?,Sử dụng từ viết tắt trong khi nhắn tin với bạn bè thân thiết.,"Công kích, sỉ nhục một người khác trong phần bình luận vì họ có quan điểm trái ngược.",Gửi một email công việc mà không có lời chào hỏi.,Không trả lời một tin nhắn ngay lập tức.,B,"Công kích, sỉ nhục một người khác trong phần bình luận vì họ có quan điểm trái ngược.","Đáp án chính xác là: Công kích, sỉ nhục một người khác trong phần bình luận vì họ có quan điểm trái ngược.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
116,Module 4. An toàn,4,4,Việc các thuật toán mạng xã hội chỉ hiển thị những nội dung phù hợp với niềm tin sẵn có của người dùng có thể tạo ra hiện tượng gì?,Hội chứng sợ bỏ lỡ (FOMO).,Bong bóng lọc (filter bubble) hoặc buồng vang (echo chamber).,Quá tải thông tin (Information Overload).,Doomscrolling.,B,Bong bóng lọc (filter bubble) hoặc buồng vang (echo chamber).,"Đáp án chính xác là: Bong bóng lọc (filter bubble) hoặc buồng vang (echo chamber).. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
117,Module 4. An toàn,4,4,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ tài sản (asset) đặt trong bối cảnh an ninh mạng?,Một sai sót hoặc điểm yếu cho phép kẻ tấn công vượt qua hàng rào an ninh.,"Một vật có giá trị cần được bảo vệ, ví dụ như cơ sở dữ liệu.",Một loại hành động có khả năng gây hại.,Một người hoặc yếu tố có sức mạnh để thực hiện một mối đe dọa.,B,"Một vật có giá trị cần được bảo vệ, ví dụ như cơ sở dữ liệu.","Đáp án chính xác là: Một vật có giá trị cần được bảo vệ, ví dụ như cơ sở dữ liệu.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
118,Module 4. An toàn,4,4,Một công ty thực hiện giả lập các cuộc tấn công lừa đảo để kiểm tra nhân viên. Hãy cho biết mục đích và ý nghĩa của việc này là gì?,Quản lý danh tính và truy cập.,Đào tạo và nâng cao nhận thức người dùng.,Cập nhật phần mềm bảo mật.,Mã hóa dữ liệu.,B,Đào tạo và nâng cao nhận thức người dùng.,"Đáp án chính xác là: Đào tạo và nâng cao nhận thức người dùng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
119,Module 4. An toàn,4,4,Hãy cho biết chức năng chính của một Hệ thống quản lý thông tin và sự kiện bảo mật (SIEM) là gì?,Ngăn chặn các email lừa đảo và thư rác trước khi chúng đến hộp thư của người dùng.,"Thu thập, tương quan và phân tích nhật ký (logs) từ nhiều nguồn để tự động hóa việc phát hiện mối đe dọa.",Mã hóa toàn bộ dữ liệu trên ổ cứng để bảo vệ khỏi truy cập trái phép.,Quét hệ thống để tìm kiếm các lỗ hổng bảo mật và đề xuất các bản vá.,B,"Thu thập, tương quan và phân tích nhật ký (logs) từ nhiều nguồn để tự động hóa việc phát hiện mối đe dọa.","Đáp án chính xác là: Thu thập, tương quan và phân tích nhật ký (logs) từ nhiều nguồn để tự động hóa việc phát hiện mối đe dọa.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
120,Module 4. An toàn,4,4,Hãy cho biết tại sao việc đa dạng hóa mật khẩu (sử dụng mật khẩu khác nhau cho các tài khoản khác nhau) lại quan trọng?,Các trang web khác nhau có yêu cầu về độ phức tạp mật khẩu khác nhau.,Để ngăn chặn việc kẻ tấn công sau khi xâm nhập một tài khoản có thể truy cập vào các tài khoản khác của người dùng.,Để giúp người dùng dễ dàng ghi nhớ mật khẩu nào dành cho tài khoản nào.,Một yêu cầu pháp lý ở hầu hết các quốc gia.,B,Để ngăn chặn việc kẻ tấn công sau khi xâm nhập một tài khoản có thể truy cập vào các tài khoản khác của người dùng.,"Đáp án chính xác là: Để ngăn chặn việc kẻ tấn công sau khi xâm nhập một tài khoản có thể truy cập vào các tài khoản khác của người dùng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
